Sim: 1
ID: 76
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 3
time A Ma
0.025489900 0.060002032 0.936804095 
0.025499900 0.060002032 0.936804095 
0.025509900 0.060002032 0.936804095 
0.025519900 0.060002032 0.936804095 
0.025529900 0.060002032 0.936804095 
0.025539900 0.060002032 0.936804095 
0.025549900 0.060002032 0.936804095 
0.025559900 0.060002032 0.936804095 
0.025569900 0.060002032 0.936804095 
0.025579900 0.060002032 0.936804095 
0.025589900 0.060002032 0.936804095 
0.025599900 0.060002032 0.936804095 
0.025609900 0.060002032 0.936804095 
0.025619900 0.060002032 0.936804095 
0.025629900 0.060002032 0.936804095 
0.025639900 0.060002032 0.936804095 
0.025649900 0.060002032 0.936804095 
0.025659900 0.060002032 0.936804095 
0.025669900 0.060002032 0.936804095 
0.025679900 0.060002032 0.936804095 
0.025689900 0.060002032 0.936804095 
0.025699900 0.060002032 0.936804095 
0.025709900 0.060002032 0.936804095 
0.025719900 0.060002032 0.936804095 
0.025729900 0.060002032 0.936804095 
0.025739900 0.060002032 0.936804095 
0.025749900 0.060002032 0.936804095 
0.025759900 0.060002032 0.936804095 
0.025769900 0.060002032 0.936804095 
0.025779900 0.060002032 0.936804095 
0.025789900 0.060002032 0.936804095 
0.025799900 0.060002032 0.936804095 
0.025809900 0.060002032 0.936804095 
0.025819900 0.060002032 0.936804095 
0.025829900 0.060002032 0.936804095 
0.025839900 0.060002032 0.936804095 
0.025849900 0.060002032 0.936804095 
0.025859900 0.060002032 0.936804095 
0.025869900 0.060002032 0.936804095 
0.025879900 0.060002032 0.936804095 
0.025889900 0.060002032 0.936804095 
0.025899900 0.060002032 0.936804095 
0.025909900 0.060002032 0.936804095 
0.025919900 0.060002032 0.936804095 
0.025929900 0.060002032 0.936804095 
0.025939900 0.060002032 0.936804095 
0.025949900 0.060002032 0.936804095 
0.025959900 0.060002032 0.936804095 
0.025969900 0.060002032 0.936804095 
0.025979900 0.060002032 0.936804095 
0.025989900 0.060002032 0.936804095 
0.025999900 0.060002032 0.936804095 
0.026009900 0.060002032 0.936804095 
0.026019900 0.060002032 0.936804095 
0.026029900 0.060002032 0.936804095 
0.026039900 0.060002032 0.936804095 
0.026049900 0.060002032 0.936804095 
0.026059900 0.060002032 0.936804095 
0.026069900 0.060002032 0.936804095 
0.026079900 0.060002032 0.936804095 
0.026089900 0.060002032 0.936804095 
0.026099900 0.060002032 0.936804095 
0.026109900 0.060002032 0.936804095 
0.026119900 0.060002032 0.936804095 
0.026129900 0.060002032 0.936804095 
0.026139900 0.060002032 0.936804095 
0.026149900 0.060002032 0.936804095 
0.026159900 0.060002032 0.936804095 
0.026169900 0.060002032 0.936804095 
0.026179900 0.060002032 0.936804095 
0.026189900 0.060002032 0.936804095 
0.026199900 0.060002032 0.936804095 
0.026209900 0.060002032 0.936804095 
0.026219900 0.060002032 0.936804095 
0.026229900 0.060002032 0.936804095 
0.026239900 0.060002032 0.936804095 
0.026249900 0.060002032 0.936804095 
0.026259900 0.060002032 0.936804095 
0.026269900 0.060002032 0.936804095 
0.026279900 0.060002032 0.936804095 
0.026289900 0.060002032 0.936804095 
0.026299900 0.060002032 0.936804095 
0.026309900 0.060002032 0.936804095 
0.026319900 0.060002032 0.936804095 
0.026329900 0.060002032 0.936804095 
0.026339900 0.060002032 0.936804095 
0.026349900 0.060002032 0.936804095 
0.026359900 0.060002032 0.936804095 
0.026369900 0.060002032 0.936804095 
0.026379900 0.060002032 0.936804095 
0.026389900 0.060002032 0.936804095 
0.026399900 0.060002032 0.936804095 
0.026409900 0.060002032 0.936804095 
0.026419900 0.060002032 0.936804095 
0.026429900 0.060002032 0.936804095 
0.026439900 0.060002032 0.936804095 
0.026449900 0.060002032 0.936804095 
0.026459900 0.060002032 0.936804095 
0.026469900 0.060002032 0.936804095 
0.026479900 0.060002032 0.936804095 
0.026489900 0.060002032 0.936804095 
0.026499900 0.060002032 0.936804095 
0.026509900 0.060002032 0.936804095 
0.026519900 0.060002032 0.936804095 
0.026529900 0.060002032 0.936804095 
0.026539900 0.060002032 0.936804095 
0.026549900 0.060002032 0.936804095 
0.026559900 0.060002032 0.936804095 
0.026569900 0.060002032 0.936804095 
0.026579900 0.060002032 0.936804095 
0.026589900 0.060002032 0.936804095 
0.026599900 0.060002032 0.936804095 
0.026609900 0.060002032 0.936804095 
0.026619900 0.060002032 0.936804095 
0.026629900 0.060002032 0.936804095 
0.026639900 0.060002032 0.936804095 
0.026649900 0.060002032 0.936804095 
0.026659900 0.060002032 0.936804095 
0.026669900 0.060002032 0.936804095 
0.026679900 0.060002032 0.936804095 
0.026689900 0.060002032 0.936804095 
0.026699900 0.060002032 0.936804095 
0.026709900 0.060002032 0.936804095 
0.026719900 0.060002032 0.936804095 
0.026729900 0.060002032 0.936804095 
0.026739900 0.060002032 0.936804095 
0.026749900 0.060002032 0.936804095 
0.026759900 0.060002032 0.936804095 
0.026769900 0.060002032 0.936804095 
0.026779900 0.060002032 0.936804095 
0.026789900 0.060002032 0.936804095 
0.026799900 0.060002032 0.936804095 
0.026809900 0.060002032 0.936804095 
0.026819900 0.060002032 0.936804095 
0.026829900 0.060002032 0.936804095 
0.026839900 0.060002032 0.936804095 
0.026849900 0.060002032 0.936804095 
0.026859900 0.060002032 0.936804095 
0.026869900 0.060002032 0.936804095 
0.026879900 0.060002032 0.936804095 
0.026889900 0.060002032 0.936804095 
0.026899900 0.060002032 0.936804095 
0.026909900 0.060002032 0.936804095 
0.026919900 0.060002032 0.936804095 
0.026929900 0.060002032 0.936804095 
0.026939900 0.060002032 0.936804095 
0.026949900 0.060002032 0.936804095 
0.026959900 0.060002032 0.936804095 
0.026969900 0.060002032 0.936804095 
0.026979900 0.060002032 0.936804095 
0.026989900 0.060002032 0.936804095 
0.026999900 0.060002032 0.936804095 
0.027009900 0.060002032 0.936804095 
0.027019900 0.060002032 0.936804095 
0.027029900 0.060002032 0.936804095 
0.027039900 0.060002032 0.936804095 
0.027049900 0.060002032 0.936804095 
0.027059900 0.060002032 0.936804095 
0.027069900 0.060002032 0.936804095 
0.027079900 0.060002032 0.936804095 
0.027089900 0.060002032 0.936804095 
0.027099900 0.060002032 0.936804095 
0.027109900 0.060002032 0.936804095 
0.027119900 0.060002032 0.936804095 
0.027129900 0.060002032 0.936804095 
0.027139900 0.060002032 0.936804095 
0.027149900 0.060002032 0.936804095 
0.027159900 0.060002032 0.936804095 
0.027169900 0.060002032 0.936804095 
0.027179900 0.060002032 0.936804095 
0.027189900 0.060002032 0.936804095 
0.027199900 0.060002032 0.936804095 
0.027209900 0.060002032 0.936804095 
0.027219900 0.060002032 0.936804095 
0.027229900 0.060002032 0.936804095 
0.027239900 0.060002032 0.936804095 
0.027249900 0.060002032 0.936804095 
0.027259900 0.060002032 0.936804095 
0.027269900 0.060002032 0.936804095 
0.027279900 0.060002032 0.936804095 
0.027289900 0.060002032 0.936804095 
0.027299900 0.060002032 0.936804095 
0.027309900 0.060002032 0.936804095 
0.027319900 0.060002032 0.936804095 
0.027329900 0.060002032 0.936804095 
0.027339900 0.060002032 0.936804095 
0.027349900 0.060002032 0.936804095 
0.027359900 0.060002032 0.936804095 
0.027369900 0.060002032 0.936804095 
0.027379900 0.060002032 0.936804095 
0.027389900 0.060002032 0.936804095 
0.027399900 0.060002032 0.936804095 
0.027409900 0.060002032 0.936804095 
0.027419900 0.060002032 0.936804095 
0.027429900 0.060002032 0.936804095 
0.027439900 0.060002032 0.936804095 
0.027449900 0.060002032 0.936804095 
0.027459900 0.060002032 0.936804095 
0.027469900 0.060002032 0.936804095 
0.027479900 0.060002032 0.936804095 
0.027489900 0.060002032 0.936804095 
0.027499900 0.060002032 0.936804095 
0.027509900 0.060002032 0.936804095 
0.027519900 0.060002032 0.936804095 
0.027529900 0.060002032 0.936804095 
0.027539900 0.060002032 0.936804095 
0.027549900 0.060002032 0.936804095 
0.027559900 0.060002032 0.936804095 
0.027569900 0.060002032 0.936804095 
0.027579900 0.060002032 0.936804095 
0.027589900 0.060002032 0.936804095 
0.027599900 0.060002032 0.936804095 
0.027609900 0.060002032 0.936804095 
0.027619900 0.060002032 0.936804095 
0.027629900 0.060002032 0.936804095 
0.027639900 0.060002032 0.936804095 
0.027649900 0.060002032 0.936804095 
0.027659900 0.060002032 0.936804095 
0.027669900 0.060002032 0.936804095 
0.027679900 0.060002032 0.936804095 
0.027689900 0.060002032 0.936804095 
0.027699900 0.060002032 0.936804095 
0.027709900 0.060002032 0.936804095 
0.027719900 0.060002032 0.936804095 
0.027729900 0.060002032 0.936804095 
0.027739900 0.060002032 0.936804095 
0.027749900 0.060002032 0.936804095 
0.027759900 0.060002032 0.936804095 
0.027769900 0.060002032 0.936804095 
0.027779900 0.060002032 0.936804095 
0.027789900 0.060002032 0.936804095 
0.027799900 0.060002032 0.936804095 
0.027809900 0.060002032 0.936804095 
0.027819900 0.060002032 0.936804095 
0.027829900 0.060002032 0.936804095 
0.027839900 0.060002032 0.936804095 
0.027849900 0.060002032 0.936804095 
0.027859900 0.060002032 0.936804095 
0.027869900 0.060002032 0.936804095 
0.027879900 0.060002032 0.936804095 
0.027889900 0.060002032 0.936804095 
0.027899900 0.060002032 0.936804095 
0.027909900 0.060002032 0.936804095 
0.027919900 0.060002032 0.936804095 
0.027929900 0.060002032 0.936804095 
0.027939900 0.060002032 0.936804095 
0.027949900 0.060002032 0.936804095 
0.027959900 0.060002032 0.936804095 
0.027969900 0.060002032 0.936804095 
0.027979900 0.060002032 0.936804095 
0.027989900 0.060002032 0.936804095 
0.027999900 0.060002032 0.936804095 
0.028009900 0.060002032 0.936804095 
0.028019900 0.060002032 0.936804095 
0.028029900 0.060002032 0.936804095 
0.028039900 0.060002032 0.936804095 
0.028049900 0.060002032 0.936804095 
0.028059900 0.060002032 0.936804095 
0.028069900 0.060002032 0.936804095 
0.028079900 0.060002032 0.936804095 
0.028089900 0.060002032 0.936804095 
0.028099900 0.060002032 0.936804095 
0.028109900 0.060002032 0.936804095 
0.028119900 0.060002032 0.936804095 
0.028129900 0.060002032 0.936804095 
0.028139900 0.060002032 0.936804095 
0.028149900 0.060002032 0.936804095 
0.028159900 0.060002032 0.936804095 
0.028169900 0.060002032 0.936804095 
0.028179900 0.060002032 0.936804095 
0.028189900 0.060002032 0.936804095 
0.028199900 0.060002032 0.936804095 
0.028209900 0.060002032 0.936804095 
0.028219900 0.060002032 0.936804095 
0.028229900 0.060002032 0.936804095 
0.028239900 0.060002032 0.936804095 
0.028249900 0.060002032 0.936804095 
0.028259900 0.060002032 0.936804095 
0.028269900 0.060002032 0.936804095 
0.028279900 0.060002032 0.936804095 
0.028289900 0.060002032 0.936804095 
0.028299900 0.060002032 0.936804095 
0.028309900 0.060002032 0.936804095 
0.028319900 0.060002032 0.936804095 
0.028329900 0.060002032 0.936804095 
0.028339900 0.060002032 0.936804095 
0.028349900 0.060002032 0.936804095 
0.028359900 0.060002032 0.936804095 
0.028369900 0.060002032 0.936804095 
0.028379900 0.060002032 0.936804095 
0.028389900 0.060002032 0.936804095 
0.028399900 0.060002032 0.936804095 
0.028409900 0.060002032 0.936804095 
0.028419900 0.060002032 0.936804095 
0.028429900 0.060002032 0.936804095 
0.028439900 0.060002032 0.936804095 
0.028449900 0.060002032 0.936804095 
0.028459900 0.060002032 0.936804095 
0.028469900 0.060002032 0.936804095 
0.028479900 0.060002032 0.936804095 
0.028489900 0.060002032 0.936804095 
0.028499900 0.060002032 0.936804095 
0.028509900 0.060002032 0.936804095 
0.028519900 0.060002032 0.936804095 
0.028529900 0.060002032 0.936804095 
0.028539900 0.060002032 0.936804095 
0.028549900 0.060002032 0.936804095 
0.028559900 0.060002032 0.936804095 
0.028569900 0.060002032 0.936804095 
0.028579900 0.060002032 0.936804095 
0.028589900 0.060002032 0.936804095 
0.028599900 0.060002032 0.936804095 
0.028609900 0.060002032 0.936804095 
0.028619900 0.060002032 0.936804095 
0.028629900 0.060002032 0.936804095 
0.028639900 0.060002032 0.936804095 
0.028649900 0.060002032 0.936804095 
0.028659900 0.060002032 0.936804095 
0.028669900 0.060002032 0.936804095 
0.028679900 0.060002032 0.936804095 
0.028689900 0.060002032 0.936804095 
0.028699900 0.060002032 0.936804095 
0.028709900 0.060002032 0.936804095 
0.028719900 0.060002032 0.936804095 
0.028729900 0.060002032 0.936804095 
0.028739900 0.060002032 0.936804095 
0.028749900 0.060002032 0.936804095 
0.028759900 0.060002032 0.936804095 
0.028769900 0.060002032 0.936804095 
0.028779900 0.060002032 0.936804095 
0.028789900 0.060002032 0.936804095 
0.028799900 0.060002032 0.936804095 
0.028809900 0.060002032 0.936804095 
0.028819900 0.060002032 0.936804095 
0.028829900 0.060002032 0.936804095 
0.028839900 0.060002032 0.936804095 
0.028849900 0.060002032 0.936804095 
0.028859900 0.060002032 0.936804095 
0.028869900 0.060002032 0.936804095 
0.028879900 0.060002032 0.936804095 
0.028889900 0.060002032 0.936804095 
0.028899900 0.060002032 0.936804095 
0.028909900 0.060002032 0.936804095 
0.028919900 0.060002032 0.936804095 
0.028929900 0.060002032 0.936804095 
0.028939900 0.060002032 0.936804095 
0.028949900 0.060002032 0.936804095 
0.028959900 0.060002032 0.936804095 
0.028969900 0.060002032 0.936804095 
0.028979900 0.060002032 0.936804095 
0.028989900 0.060002032 0.936804095 
0.028999900 0.060002032 0.936804095 
0.029009900 0.060002032 0.936804095 
0.029019900 0.060002032 0.936804095 
0.029029900 0.060002032 0.936804095 
0.029039900 0.060002032 0.936804095 
0.029049900 0.060002032 0.936804095 
0.029059900 0.060002032 0.936804095 
0.029069900 0.060002032 0.936804095 
0.029079900 0.060002032 0.936804095 
0.029089900 0.060002032 0.936804095 
0.029099900 0.060002032 0.936804095 
0.029109900 0.060002032 0.936804095 
0.029119900 0.060002032 0.936804095 
0.029129900 0.060002032 0.936804095 
0.029139900 0.060002032 0.936804095 
0.029149900 0.060002032 0.936804095 
0.029159900 0.060002032 0.936804095 
0.029169900 0.060002032 0.936804095 
0.029179900 0.060002032 0.936804095 
0.029189900 0.060002032 0.936804095 
0.029199900 0.060002032 0.936804095 
0.029209900 0.060002032 0.936804095 
0.029219900 0.060002032 0.936804095 
0.029229900 0.060002032 0.936804095 
0.029239900 0.060002032 0.936804095 
0.029249900 0.060002032 0.936804095 
0.029259900 0.060002032 0.936804095 
0.029269900 0.060002032 0.936804095 
0.029279900 0.060002032 0.936804095 
0.029289900 0.060002032 0.936804095 
0.029299900 0.060002032 0.936804095 
0.029309900 0.060002032 0.936804095 
0.029319900 0.060002032 0.936804095 
0.029329900 0.060002032 0.936804095 
0.029339900 0.060002032 0.936804095 
0.029349900 0.060002032 0.936804095 
0.029359900 0.060002032 0.936804095 
0.029369900 0.060002032 0.936804095 
0.029379900 0.060002032 0.936804095 
0.029389900 0.060002032 0.936804095 
0.029399900 0.060002032 0.936804095 
0.029409900 0.060002032 0.936804095 
0.029419900 0.060002032 0.936804095 
0.029429900 0.060002032 0.936804095 
0.029439900 0.060002032 0.936804095 
0.029449900 0.060002032 0.936804095 
0.029459900 0.060002032 0.936804095 
0.029469900 0.060002032 0.936804095 
0.029479900 0.060002032 0.936804095 
0.029489900 0.060002032 0.936804095 
0.029499900 0.060002032 0.936804095 
0.029509900 0.060002032 0.936804095 
0.029519900 0.060002032 0.936804095 
0.029529900 0.060002032 0.936804095 
0.029539900 0.060002032 0.936804095 
0.029549900 0.060002032 0.936804095 
0.029559900 0.060002032 0.936804095 
0.029569900 0.060002032 0.936804095 
0.029579900 0.060002032 0.936804095 
0.029589900 0.060002032 0.936804095 
0.029599900 0.060002032 0.936804095 
0.029609900 0.060002032 0.936804095 
0.029619900 0.060002032 0.936804095 
0.029629900 0.060002032 0.936804095 
0.029639900 0.060002032 0.936804095 
0.029649900 0.060002032 0.936804095 
0.029659900 0.060002032 0.936804095 
0.029669900 0.060002032 0.936804095 
0.029679900 0.060002032 0.936804095 
0.029689900 0.060002032 0.936804095 
0.029699900 0.060002032 0.936804095 
0.029709900 0.060002032 0.936804095 
0.029719900 0.060002032 0.936804095 
0.029729900 0.060002032 0.936804095 
0.029739900 0.060002032 0.936804095 
0.029749900 0.060002032 0.936804095 
0.029759900 0.060002032 0.936804095 
0.029769900 0.060002032 0.936804095 
0.029779900 0.060002032 0.936804095 
0.029789900 0.060002032 0.936804095 
0.029799900 0.060002032 0.936804095 
0.029809900 0.060002032 0.936804095 
0.029819900 0.060002032 0.936804095 
0.029829900 0.060002032 0.936804095 
0.029839900 0.060002032 0.936804095 
0.029849900 0.060002032 0.936804095 
0.029859900 0.060002032 0.936804095 
0.029869900 0.060002032 0.936804095 
0.029879900 0.060002032 0.936804095 
0.029889900 0.060002032 0.936804095 
0.029899900 0.060002032 0.936804095 
0.029909900 0.060002032 0.936804095 
0.029919900 0.060002032 0.936804095 
0.029929900 0.060002032 0.936804095 
0.029939900 0.060002032 0.936804095 
0.029949900 0.060002032 0.936804095 
0.029959900 0.060002032 0.936804095 
0.029969900 0.060002032 0.936804095 
0.029979900 0.060002032 0.936804095 
0.029989900 0.060002032 0.936804095 
0.029999900 0.060002032 0.936804095 
0.030009900 0.060002032 0.936804095 
0.030019900 0.060002032 0.936804095 
0.030029900 0.060002032 0.936804095 
0.030039900 0.060002032 0.936804095 
0.030049900 0.060002032 0.936804095 
0.030059900 0.060002032 0.936804095 
0.030069900 0.060002032 0.936804095 
0.030079900 0.060002032 0.936804095 
0.030089900 0.060002032 0.936804095 
0.030099900 0.060002032 0.936804095 
0.030109900 0.060002032 0.936804095 
0.030119900 0.060002032 0.936804095 
0.030129900 0.060002032 0.936804095 
0.030139900 0.060002032 0.936804095 
0.030149900 0.060002032 0.936804095 
0.030159900 0.060002032 0.936804095 
0.030169900 0.060002032 0.936804095 
0.030179900 0.060002032 0.936804095 
0.030189900 0.060002032 0.936804095 
0.030199900 0.060002032 0.936804095 
0.030209900 0.060002032 0.936804095 
0.030219900 0.060002032 0.936804095 
0.030229900 0.060002032 0.936804095 
0.030239900 0.060002032 0.936804095 
0.030249900 0.060002032 0.936804095 
0.030259900 0.060002032 0.936804095 
0.030269900 0.060002032 0.936804095 
0.030279900 0.060002032 0.936804095 
0.030289900 0.060002032 0.936804095 
0.030299900 0.060002032 0.936804095 
0.030309900 0.060002032 0.936804095 
0.030319900 0.060002032 0.936804095 
