Sim: 4
Label: rocket
Time: 0.003000004367293673
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 17
vel_x Ma p T rho u massf_H2 massf_O2 massf_OH massf_H2O massf_H massf_O dx dV A_c A_s pos_x
1955.384560811 1.301630268 8612218.241583046 3078.668440431 4.570326929 -4808885.885571023 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000160643 0.064251727 0.002333050 0.403750000 
1983.741343945 1.323639362 8360052.992691439 3063.601618492 4.458326811 -4855526.386284358 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000162275 0.064904629 0.002356967 0.406250000 
2011.893593447 1.345649083 8112375.652761009 3048.416055144 4.347794144 -4902486.652830567 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000164024 0.065604167 0.002382326 0.408750000 
2039.825170325 1.367647597 7869402.859654950 3033.124887380 4.238836319 -4949724.533906118 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000165889 0.066350341 0.002409082 0.411250000 
2067.521091231 1.389623572 7631324.297569515 3017.741092395 4.131550766 -4997198.505514046 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000167871 0.067143151 0.002437188 0.413750000 
2094.967503942 1.411566178 7398303.344331281 3002.277449430 4.026025030 -5044867.791794524 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000169970 0.067982597 0.002466598 0.416250000 
2122.151666003 1.433465085 7170477.833127420 2986.746501177 3.922336908 -5092692.486277035 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000172185 0.068868679 0.002497267 0.418750000 
2149.061923436 1.455310462 6947960.938628042 2971.160516450 3.820554626 -5140633.668138951 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000174517 0.069801396 0.002529147 0.421250000 
2175.687687782 1.477092986 6730842.183742153 2955.531455277 3.720737082 -5188653.510028381 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000176965 0.070780750 0.002562195 0.423750000 
2202.019410583 1.498803834 6519188.555176584 2939.870937086 3.622934130 -5236715.375300194 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000179530 0.071806739 0.002596366 0.426250000 
2228.048554946 1.520434689 6313045.711410496 2924.190212455 3.527186921 -5284783.903394571 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000182211 0.072879365 0.002631616 0.428750000 
2253.767564146 1.541977730 6112439.264413094 2908.500138625 3.433528278 -5332825.082710393 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000185009 0.073998626 0.002667901 0.431250000 
2279.169827450 1.563425633 5917376.115662520 2892.811158884 3.341983112 -5380806.310778899 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000187924 0.075164523 0.002705181 0.433750000 
2304.249643460 1.584771563 5727845.827279490 2877.133285807 3.252568854 -5428696.441878452 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000190955 0.076377056 0.002743415 0.436250000 
2329.002181346 1.606009163 5543822.010041637 2861.476088236 3.165295919 -5476465.822480665 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000194103 0.077636224 0.002782564 0.438750000 
2353.423440383 1.627132543 5365263.711457018 2845.848681870 3.080168176 -5524086.315103489 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000197367 0.078942029 0.002822589 0.441250000 
2377.510208207 1.648136274 5192116.788778056 2830.259723237 2.997183425 -5571531.311280544 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000200748 0.080294470 0.002863454 0.443750000 
2401.260018213 1.669015368 5024315.253699885 2814.717406837 2.916333881 -5618775.734449422 0.036970882 0.004957984 0.045355855 0.908467093 0.001893894 0.002354292 0.002500000 0.000204246 0.081693546 0.002905123 0.446250000 
