Sim: 4
ID: 150
Description: Test run of cold flow MSSE simulation with Ma 0.1 initialisation
Variables: 4
time A mass_flux Ma
0.002849499 0.060002032 9627.988941912 0.971657223 
0.002854785 0.060002032 9627.220350407 0.971663767 
0.002860071 0.060002032 9626.474895282 0.971670740 
0.002865357 0.060002032 9625.753416237 0.971678121 
0.002870643 0.060002032 9625.056698795 0.971685892 
0.002875929 0.060002032 9624.385473985 0.971694033 
0.002881215 0.060002032 9623.740418113 0.971702524 
0.002886501 0.060002032 9623.122152587 0.971711344 
0.002891787 0.060002032 9622.531243832 0.971720473 
0.002897073 0.060002032 9621.968203261 0.971729891 
0.002902360 0.060002032 9621.433487333 0.971739577 
0.002907646 0.060002032 9620.927497675 0.971749509 
0.002912932 0.060002032 9620.450581276 0.971759668 
0.002918219 0.060002032 9620.003030763 0.971770033 
0.002923505 0.060002032 9619.585084741 0.971780582 
0.002928792 0.060002032 9619.196928221 0.971791295 
0.002934078 0.060002032 9618.838693108 0.971802151 
0.002939365 0.060002032 9618.510458781 0.971813129 
0.002944652 0.060002032 9618.212252734 0.971824209 
0.002949938 0.060002032 9617.944051311 0.971835371 
0.002955225 0.060002032 9617.705780499 0.971846594 
0.002960512 0.060002032 9617.497316810 0.971857858 
0.002965799 0.060002032 9617.318488236 0.971869144 
0.002971085 0.060002032 9617.169075273 0.971880432 
0.002976372 0.060002032 9617.048812028 0.971891703 
0.002981659 0.060002032 9616.957387385 0.971902938 
0.002986946 0.060002032 9616.894446255 0.971914118 
0.002992233 0.060002032 9616.859590880 0.971925226 
0.002997520 0.060002032 9616.852382215 0.971936243 
0.003002806 0.060002032 9616.872341356 0.971947153 
0.003008093 0.060002032 9616.918951042 0.971957938 
0.003013380 0.060002032 9616.991657202 0.971968582 
0.003018667 0.060002032 9617.089870556 0.971979070 
0.003023954 0.060002032 9617.212968264 0.971989385 
0.003029241 0.060002032 9617.360295614 0.971999514 
0.003034528 0.060002032 9617.531167748 0.972009441 
0.003039815 0.060002032 9617.724871428 0.972019154 
0.003045101 0.060002032 9617.940666818 0.972028639 
0.003050388 0.060002032 9618.177789299 0.972037884 
0.003055675 0.060002032 9618.435451296 0.972046877 
0.003060962 0.060002032 9618.712844125 0.972055607 
0.003066249 0.060002032 9619.009139837 0.972064063 
0.003071535 0.060002032 9619.323493076 0.972072237 
0.003076822 0.060002032 9619.655042927 0.972080118 
0.003082109 0.060002032 9620.002914762 0.972087698 
0.003087396 0.060002032 9620.366222073 0.972094970 
0.003092682 0.060002032 9620.744068287 0.972101927 
0.003097969 0.060002032 9621.135548568 0.972108561 
0.003103255 0.060002032 9621.539751584 0.972114869 
0.003108542 0.060002032 9621.955761257 0.972120844 
0.003113829 0.060002032 9622.382658475 0.972126482 
0.003119115 0.060002032 9622.819522773 0.972131780 
0.003124402 0.060002032 9623.265433971 0.972136736 
0.003129688 0.060002032 9623.719473783 0.972141346 
0.003134974 0.060002032 9624.180727369 0.972145609 
0.003140261 0.060002032 9624.648284856 0.972149524 
0.003145547 0.060002032 9625.121242800 0.972153092 
0.003150833 0.060002032 9625.598705613 0.972156312 
0.003156120 0.060002032 9626.079786931 0.972159185 
0.003161406 0.060002032 9626.563610932 0.972161713 
0.003166692 0.060002032 9627.049313610 0.972163898 
0.003171978 0.060002032 9627.536043991 0.972165743 
0.003177264 0.060002032 9628.022965298 0.972167251 
0.003182550 0.060002032 9628.509256066 0.972168426 
0.003187836 0.060002032 9628.994111202 0.972169271 
0.003193122 0.060002032 9629.476742990 0.972169792 
0.003198408 0.060002032 9629.956382054 0.972169994 
0.003203694 0.060002032 9630.432278258 0.972169882 
0.003208980 0.060002032 9630.903701559 0.972169463 
0.003214266 0.060002032 9631.369942811 0.972168743 
0.003219552 0.060002032 9631.830314518 0.972167729 
0.003224837 0.060002032 9632.284151530 0.972166427 
0.003230123 0.060002032 9632.730811703 0.972164847 
0.003235409 0.060002032 9633.169676501 0.972162994 
0.003240694 0.060002032 9633.600151549 0.972160878 
0.003245980 0.060002032 9634.021667146 0.972158508 
0.003251265 0.060002032 9634.433678726 0.972155891 
0.003256551 0.060002032 9634.835667275 0.972153036 
0.003261836 0.060002032 9635.227139700 0.972149953 
0.003267122 0.060002032 9635.607629156 0.972146652 
0.003272407 0.060002032 9635.976695327 0.972143141 
0.003277692 0.060002032 9636.333924663 0.972139430 
0.003282978 0.060002032 9636.678930575 0.972135530 
0.003288263 0.060002032 9637.011353585 0.972131449 
0.003293548 0.060002032 9637.330861433 0.972127199 
0.003298833 0.060002032 9637.637149145 0.972122789 
0.003304119 0.060002032 9637.929939055 0.972118230 
0.003309404 0.060002032 9638.208980792 0.972113532 
0.003314689 0.060002032 9638.474051216 0.972108704 
0.003319974 0.060002032 9638.724954324 0.972103758 
0.003325259 0.060002032 9638.961521109 0.972098704 
0.003330544 0.060002032 9639.183609385 0.972093553 
0.003335829 0.060002032 9639.391103564 0.972088313 
0.003341114 0.060002032 9639.583914407 0.972082997 
0.003346399 0.060002032 9639.761978725 0.972077613 
0.003351684 0.060002032 9639.925259052 0.972072172 
0.003356969 0.060002032 9640.073743277 0.972066685 
0.003362254 0.060002032 9640.207444240 0.972061160 
0.003367539 0.060002032 9640.326399293 0.972055609 
0.003372824 0.060002032 9640.430669834 0.972050040 
0.003378109 0.060002032 9640.520340798 0.972044463 
0.003383394 0.060002032 9640.595520121 0.972038888 
0.003388679 0.060002032 9640.656338176 0.972033323 
0.003393964 0.060002032 9640.702947174 0.972027779 
